id,lang,split,tweet,soft_label,hard_label
100099,es,TRAIN_ES,@USER I understand that most men give money more often,"{'NO': 0.5, 'DIRECT': 0.5, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",
100100,es,TRAIN_ES,Non-MGTOW people arguing who is more of a full-blooded MGTOW. Then Sandman says that the 3.0 manifesto doesn't add anything. How can you tell that he doesn't know the Hispanic mentality and picaresque. ___htpurl___,"{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
100101,es,TRAIN_ES,"I say this because It's just plain rude, it can be interpreted as a microaggression and it gives you airs that you think you are superior. I never do this, at least my mommy and daddy raised me with manners and taught me to respect people.","{'NO': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",NO
100102,es,TRAIN_ES,"@USER I think there's something passive-aggressive and manipulative about it. People who make others feel guilty (of whatever nature) is to apply emotional blackmail to them later. A fren once told me that assuming he's wrong because he's unemployed is a ""microaggression."" #ICan'tSuffer HTTPURL","{'REPORTED': 0.16666666666666602, 'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0}",NO
100103,es,TRAIN_ES,"@USER I didn't read you at the time and it's all over, but I'll return this microaggression to you 😂","{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100104,es,TRAIN_ES,"I have never seen so many gringas celebrating that the poor countries that never have anything are left with nothing again, they can say what they want but if it has airs of microaggression and I hate them ___hpurl___","{'DIRECT': 0.833333333333333, 'NO': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",DIRECT
100105,es,TRAIN_ES,"And even more, it is almost always accompanied by a physical aggression and thus they speak of microaggression by any mackerel... ___htpurl___","{'DIRECT': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'NO': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",DIRECT
100106,es,TRAIN_ES,"@USER @USER @USER @USER @USER @USER @USER @USER ""A noble Italian savage garchas for 300 pages without fear of committing a microaggression."" We won't change the world, but at least we change the subject (as Joyce requested).","{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
100107,es,TRAIN_ES,"@USER You got it, Lalu. The cover went from liking it a lot to not liking it at all. Seen next to Messi's... well yes. I tell you that I identify myself a thousand times more with her in these photos. But that is not the point. Yes it is microaggression.","{'JUDGEMENTAL': 0.33333333333333304, 'REPORTED': 0.33333333333333304, 'NO': 0.33333333333333304, 'DIRECT': 0.0}",
100108,es,TRAIN_ES,A gendarme came to my polling station to speak to me in Mandarin. Petite and probably cute. I interpret it as an offer of coital and not as a racist micro-aggression.,"{'NO': 0.6666666666666661, 'REPORTED': 0.33333333333333304, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
100109,es,TRAIN_ES,"Ok, okay, but I have a question. If Robin hurts us, would that be considered a microaggression?","{'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.6666666666666661, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0}",NO
100110,es,TRAIN_ES,"And remember that saying ""Not all men"" is nothing more than a microaggression that demonstrates your need to control a woman's opinion and subject her to the parameters of what you expect her to be. ___htpurl___","{'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.33333333333333304, 'NO': 0.0}",
100111,es,TRAIN_ES,"I've learned a new word “microaggression”😎 When I comment on something related to racism against Asians, (some) tell me that I'm exaggerating or that it was just a joke and nothing can be said without offending anyone, etc. . Watch this video and you will understand. ___htpurl___","{'NO': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",NO
100112,es,TRAIN_ES,"They don't even realize that this thought is a microaggression because they are even above some ""big"" artists in all aspects but because they are Korean they continue to see them as if they were less","{'NO': 0.833333333333333, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
100113,es,TRAIN_ES,"@USER @USER @USER @USER Well no, microaggression was introduced as a concept to highlight something that is normal on a day-to-day basis and that can be harmful due to the use that is given to it. Not everything is allowed, we are allowed to reflect on what is established. Made of cotton, you get offended when you hear microaggression.","{'NO': 0.833333333333333, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
100114,es,TRAIN_ES,@USER I don't know but the truth was very strange in the way that the orientation was very face to face I don't know if it's microaggression or what,"{'NO': 0.833333333333333, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
100115,es,TRAIN_ES,"Via @USER about the importance of properly apologizing when committing a microaggression, assuming our responsibility ___htpurl___","{'NO': 0.5, 'REPORTED': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.0}",
100116,es,TRAIN_ES,"🎙️ MUNICIPAL FM [RIGHT AWAY ▶️] In the Quito 2.0 interview space. Alejandra Cárdenas, Lawyer in DD.HH., will explain the concept of Microaggression towards the LGTBIQ+ community in the public sphere. Inquiries at 📲2510-510 📲2510-2511#LaRadioDeLaCiudad HTTPURL","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100117,es,TRAIN_ES,"Man, going through racial microaggressions on a daily basis is knowing that what the person told you is a microaggression, but preferring not to respond because if you do, you are a savage.","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100118,es,TRAIN_ES,"@USER Now there is a series of terms that not even those who use it know what the hell they are talking about. Eg: ""hate speech"", ""microaggression"", etc. They are standing on an empty philosophy or that they themselves do not know in depth.","{'NO': 0.5, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.33333333333333304, 'REPORTED': 0.0}",
100119,es,TRAIN_ES,"The way things are going, due to the hypersensitivity of this good-for-nothing generation of glass and who consider everything a microaggression product of the supremacy of the white man, there is not much left for the content that is later found on the Deep Web to be such things. ""offensive"" .","{'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.16666666666666602, 'NO': 0.33333333333333304, 'REPORTED': 0.16666666666666602}",
100120,es,TRAIN_ES,"@USER Hello Lourdes: At @USER we are doing a study on aggression-microaggression and abuse of health personnel during the pandemic. Would you be interested in seeing the survey and helping us gather more information from Physiotherapists and Kinesiologists? Hugs, @USER","{'NO': 0.833333333333333, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",NO
100121,es,TRAIN_ES,@USER @USER @USER Let's see if you and your micromachismo defend whoever hits your daughter,"{'JUDGEMENTAL': 0.6666666666666661, 'DIRECT': 0.33333333333333304, 'NO': 0.0, 'REPORTED': 0.0}",JUDGEMENTAL
100122,es,TRAIN_ES,"Same, I never took it as micromachismo 🤨 I mean, I'm not skinny HAHA ___hpurl___","{'NO': 0.5, 'REPORTED': 0.33333333333333304, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",
100123,es,TRAIN_ES,"@USER @USER @USER It's called micromachismo, and you can help stop it too, we would really appreciate it 😉.","{'NO': 0.5, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.0}",
100124,es,TRAIN_ES,"""Hold my cubata"" what is it? a book micromachismo; or macro machismo; It is a macho expression like the crown of a pine tree that should be indicated by the authority and sanctioned by the society that thinks as it should. HTTPURL HTTPURL","{'REPORTED': 0.5, 'NO': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602}",REPORTED
100125,es,TRAIN_ES,"@USER Say that to AVE, diabetes, hypertension and all those pathologies associated with obesity. But tell him things seriously, not that it is the fault of the patriarchy and micromachismo","{'DIRECT': 0.833333333333333, 'NO': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",DIRECT
100126,es,TRAIN_ES,"Do you know what ""micromachismo"" is? A series of short films addresses the subject in RD ___htpurl___ (🎬@USER 🎥@USER)","{'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
100127,es,TRAIN_ES,"@USER @USER If saying ""mommy"" is micromachismo, then if you call a man ""daddy"" would it be microfembrism? It could be considered disrespectful for the way you referred to an authority, but there's nothing machismo about it, let's stop mixing things up concepts.","{'NO': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.5, 'REPORTED': 0.0}",DIRECT
100128,es,TRAIN_ES,"@USER @USER @USER Regardless of what it is, you can't judge a boy for micromachismo without letting go that the sick mother has conversations with the son about whether or not he ""slept"" with someone at night, basically they talk about the garches that the mother has....","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.33333333333333304, 'REPORTED': 0.0}",DIRECT
100129,es,TRAIN_ES,"@USER 😂 cabal getting out of the car and on the radio they talk ""of course it's micromachismo to deny your wife oral sex during her period"" 😂😂","{'DIRECT': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.0}",DIRECT
100130,es,TRAIN_ES,"@USER It is micromachismo to call him ""the cell phone"", when he clearly identifies with the A as feminine. ___htpurl___","{'NO': 0.833333333333333, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100131,es,TRAIN_ES,@USER Mother miaaaaa... (is this a micromachismo?) HTTPURL,"{'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.33333333333333304, 'NO': 0.16666666666666602}",
100132,es,TRAIN_ES,"@USER @USER People, don't kill yourself trying to make him understand what he wrote. He completely dehumanized himself, to the point that he considers courtesy as ""micromachismo"".","{'DIRECT': 0.6666666666666661, 'NO': 0.33333333333333304, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",DIRECT
100133,es,TRAIN_ES,@USER @USER @USER Internalized micromachismo....hahahahaha okay Mr. Trabuco😂 Thanks for the joke. After a long day it's good to laugh,"{'JUDGEMENTAL': 0.5, 'DIRECT': 0.33333333333333304, 'NO': 0.16666666666666602, 'REPORTED': 0.0}",JUDGEMENTAL
100134,es,TRAIN_ES,"@USER This is a macho comment.....as they say in save me a micromachismo. What happens that only the citizens complain about the light, why do we put washing machines, make food, etc etc......the rise in light does not go with the citizens, that is to say with the men?","{'REPORTED': 0.33333333333333304, 'JUDGEMENTAL': 0.5, 'NO': 0.16666666666666602, 'DIRECT': 0.0}",JUDGEMENTAL
100135,es,TRAIN_ES,@USER's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,"{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100136,es,TRAIN_ES,"These days in a gender awareness course we talked about #micromachismo, including the female overload of housework based on this learned uselessness. And that when we rebel, we are labeled exaggerated or hysterical (which is another micromachismo). ___htpurl___","{'REPORTED': 0.5, 'NO': 0.5, 'DIRECT': 0.0, 'JUDGEMENTAL': 0.0}",
100137,es,TRAIN_ES,"They just don't know what they're hurting you, neniux if you suffer from some kind of machismo or micromachismo, open your mouth, things don't change until you raise your voice.","{'JUDGEMENTAL': 0.2, 'REPORTED': 0.8, 'DIRECT': 0.0, 'NO': 0.0}",REPORTED
100138,es,TRAIN_ES,"@USER Come on, men will have to buy medicines abroad in case they detect a micromachismo when we enter the pharmacy.","{'REPORTED': 0.16666666666666602, 'DIRECT': 0.6666666666666661, 'NO': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",DIRECT
100139,es,TRAIN_ES,"@USER @USER @USER You just said that it is a matter of micromachismo that at least I have experienced it a thousand times and she wanted to generate a change and K used it in the most vile way without thinking for a second about her. If you can't see that, I'm very sorry because you don't empathize with her","{'NO': 0.33333333333333304, 'JUDGEMENTAL': 0.33333333333333304, 'REPORTED': 0.33333333333333304, 'DIRECT': 0.0}",
100140,es,TRAIN_ES,"@USER @USER @USER For example, if you search in normal search engines like Google or in other more specific ""micromachismo"" there is a lot of information, and so with each of the terms present in the infographic.","{'NO': 1.0, 'DIRECT': 0.0, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100141,es,TRAIN_ES,"Men are divided into: We are not all like this, #notallmen etc and We are all like this, it is our instinct 🥴🦍🦍🦍🦍 Which will be the winning side? 🤔🤔🤔 ___hpurl___","{'DIRECT': 0.33333333333333304, 'NO': 0.5, 'REPORTED': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",
100142,es,TRAIN_ES,@USER @USER I love seeing abusers try to justify abusers. Then don't be crying saying #notallmen 😭😭,"{'NO': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.0}",NO
100143,es,TRAIN_ES,Do you remember when they fucked with #notallmen? Kjj #notallwomen HTTPURL,"{'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.5, 'NO': 0.16666666666666602, 'REPORTED': 0.0}",DIRECT
100144,es,TRAIN_ES,"@USER @USER #Notallmen Manolo, in my house my father makes it, but we know very well that most of them are made by grandmothers/mothers and aunts. There is no doubt, they are also the ones who clean.","{'REPORTED': 0.6666666666666661, 'JUDGEMENTAL': 0.33333333333333304, 'DIRECT': 0.0, 'NO': 0.0}",REPORTED
100145,es,TRAIN_ES,"UNTIL THE FIG THAT THEY SAY IN MY EAR #NotAllMen, RECTIFY YOUR SPEECH BECAUSE YOUR LITTLE PHRASE HAS HURT ME 🔪🔪🔪🔪🔪","{'NO': 0.5, 'DIRECT': 0.33333333333333304, 'JUDGEMENTAL': 0.16666666666666602, 'REPORTED': 0.0}",
100146,es,TRAIN_ES,"@USER #notallmen, #notalltrans Mmmmmmm I wonder what they have in common?? (🍆)","{'JUDGEMENTAL': 0.33333333333333304, 'NO': 0.6666666666666661, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
100147,es,TRAIN_ES,"If they could, non-mixed carriages on public transport in Spain: -them: they wouldn't respect it while they would make noise on the internet to show how unequal and offensive it seems to them because #notallmen -they: get on their/boyfriend/friend/brother because he it's different #notallmen","{'JUDGEMENTAL': 0.33333333333333304, 'REPORTED': 0.33333333333333304, 'NO': 0.16666666666666602, 'DIRECT': 0.16666666666666602}",
100148,es,TRAIN_ES,"@USER It tastes terrible to me, but what I read on Twitter is not what I see in the real world. 17 times I have been told ""change your doctor"" talking about different doctors. It really tastes terrible for you but you are not the majority or the norm. It's a bit notorious, really.","{'DIRECT': 0.16666666666666602, 'NO': 0.833333333333333, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",NO
100149,es,TRAIN_ES,Come now? All because I was discussing yet another facet of #NotAllMen I got distracted and they already called my attention at work for a detail that I missed. ___htpurl___,"{'NO': 0.6666666666666661, 'JUDGEMENTAL': 0.16666666666666602, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0}",NO
100150,es,TRAIN_ES,"@USER Yes, we already know that ""not all"" #notallmen, but enough to make memes 😌","{'JUDGEMENTAL': 0.16666666666666602, 'NO': 0.6666666666666661, 'REPORTED': 0.16666666666666602, 'DIRECT': 0.0}",NO
100151,es,TRAIN_ES,"@USER @USER Check out the account of @USER when he announces a new victim of #MachoViolence, he appears to comment on each unineuronal 🤦🏻‍♀️ they don't care that ""another"" woman or minor appears dead x #VicariousViolence, they just come to explain to us what bla bla ""he would try bitch the husband"" and #NotAllMen","{'JUDGEMENTAL': 0.33333333333333304, 'REPORTED': 0.5, 'DIRECT': 0.16666666666666602, 'NO': 0.0}",REPORTED
100152,es,TRAIN_ES,All those who talk about #NotAllMen because they have never raped a woman should reflect on the following: Do rapes turn you on? Do you watch violent porn? If the answer is YES you should reflect on it... ___htpurl___,"{'JUDGEMENTAL': 0.33333333333333304, 'NO': 0.5, 'DIRECT': 0.16666666666666602, 'REPORTED': 0.0}",
100153,es,TRAIN_ES,"Yes, I know: #NotAllMen Sons of a truck of filthy machirulos!___htpurl___","{'NO': 0.33333333333333304, 'DIRECT': 0.16666666666666602, 'JUDGEMENTAL': 0.33333333333333304, 'REPORTED': 0.16666666666666602}",
100154,es,TRAIN_ES,"@USER It doesn't happen to me, it's been good for me, drinking bleach works for me. Very good, Sonia, congratulations on your #NotAllMen chapter 999653","{'DIRECT': 0.5, 'NO': 0.5, 'REPORTED': 0.0, 'JUDGEMENTAL': 0.0}",
100155,es,TRAIN_ES,@USER I thought that when you post a public opinion it's because you accept the possibility that others will express theirs with respect and even more so if they don't distance themselves from yours. You have enough to put up with the notallmen to also confront yourself with people who only express themselves,"{'JUDGEMENTAL': 0.33333333333333304, 'NO': 0.6666666666666661, 'DIRECT': 0.0, 'REPORTED': 0.0}",NO
